CODE,MATERIAL_TYPE,NAME,INV_NAME,UNIT_CODE,ADD_SPEC,BHN_SPEC,GROUP_CODE,MAT_CATCODE,MATERIAL_SUBTYPE,DRG_NO,DRG_LOCATION,REF_PARTCODE,CUST_PARTCODE,LOC_CODE,PURH_GLACNO,PURH_SUB_GLACNO,SALE_GLACNO,SALE_SUB_GLACNO,SUPP_SUB_GLACNO,IS_EXCISABLE,EXCISE_TYPE,ABC_TYPE,IS_STKLEVELMAINTAIN,MIN_QTY,MAX_QTY,REORDER_QTY,MINORDER_QTY,PATBOX_WT,RR_WT,CASTING_WT,FINISH_WT,IS_BRANDED,TEST_CODE,COSTCENTER_CODE,CHAPTER_CODE,CHAPTER_NO,OLD_CODE,SALE_AS,REF_CODE,SCRAP_CODE,PART_SIZE,PURT_GLACNO,PURT_SUB_GLACNO,SART_GLACNO,SART_SUB_GLACNO,DRG_REVDATE,RATE,IS_GRNRECONSILATION,MAT_OWNER,CAST_GRADE,SPECIF_NO,CAST_SUB_GRADE,SUB_GRADE_SPEC,DRG_REV_NO,PURCHASE_UNIT,CONVERSION_QTY,MAT_DESPTYPE,MAT_PRODTYPE,IS_WTINPUTINSALES,MOULD_STANDWT,SPECIF_REVISION_NO,SPECIF_REVISION_DATE,TAX_CODE,PERHOUR_RATE,PATTERN_TYPE,CAVITY_NOS,MPLATE_LENGTH,MPLATE_WIDTH,LEAD_DAYS,TOLERANCE,PER_HOUR,IS_FLAG,SYSADD_DATETIME,SYSADD_LOGIN,SYSCHNG_DATETIME,SYSCHNG_LOGIN,STATUS_CODE,SYS_DATE,USER_NAME,DBK_CODE,GST_RATECATEGORY,MAT_WEIGHT,BOX_PER,MAT_RATE,BARCODE_NO,CASTING_RATE,MACHINE_RATE
1010100211,101,CASE DIFF PLN HALF CAST 3235-H-2062,PART NO-3235-H-2062,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000192,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,10.5000,10.5000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000192,NULL," ",758.18,0,2,101,NULL,134,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017062515:57:27,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100220,101,CENTER CASE STEEL CASTING,TZ1447,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,1210.0000,1210.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",163760.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:26:07,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100221,101,CENTER PIVOT PIN (FINISHED)P L No 11253113,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,265.0000,265.0000,0,1,NULL,1010220,8602,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",31620.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018072712:05:01,ADMIN,0,2018121516:30:08,BWAYS,NULL,104,0.000,0,0.00,NULL,0.00,0.00
1010100222,101,CENTRE CASE ( MACHINED),,"NOS  ",NULL,NULL,1010239,NULL,0,,NULL,,NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL,,170000.00,0,2,102,NULL,102,,0,"NOS  ",1.000,0,0,1,0.000,0,,NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015040511:54:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100228,101,CENTRE PIVOT PIN(ELKA(P.NO.11253113,TPL-6867 ALT D,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,265.0000,265.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",24276.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:24:32,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100233,101,CLOCK WISE ROTER CASTING,96633152,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",2530.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:26:26,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100236,101,CLUTCH HOUSING M/C.,,"NOS  ",NULL,NULL,1010239,NULL,0,,NULL,,NULL,101001,101000362,NULL,101000184,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000184,NULL,,2368.64,0,2,102,NULL,102,,0,"NOS  ",1.000,0,0,1,0.000,0,,NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015040511:54:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100240,101,COUNTER CLOCK WISE ROTOR CASTING,96633167,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",4485.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:26:47,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100242,101,COUPLER CARRIER 17451139,PART NO 17451139,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,17.0000,17.0000,0,1,NULL,1010220,8602,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",4310.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018021814:47:28,RUPESH,0,2018120711:23:29,BWAYS,NULL,104,0.000,0,0.00,NULL,0.00,0.00
1010100245,101,COVER (FINISH)-3284-Z-1014,ITEM NO-3284-Z-1014,"NOS  ",NULL,NULL,1010239,NULL,0,,NULL,,NULL,101001,101000362,NULL,101000191,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000191,NULL,,158.78,0,2,102,NULL,102,,0,"NOS  ",1.000,0,0,1,0.000,0,,NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015040511:54:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100250,101,COVER GEAR CASE-FIN,3266.H.970,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,3266.H.970,NULL,101001,101000362,NULL,101000184,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,21.7000,18.9000,0,1,NULL,1010072,87081010,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000184,NULL," ",1865.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018111712:49:49,ADMIN,0,2018120711:23:29,BWAYS,NULL,106,0.000,0,0.00,NULL,0.00,0.00
1010100260,101,CROSS LH CASTING,DRG.NO.787MF31004,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,220.0000,220.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",24000.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:27:02,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100263,101,CROSS RH CASTING,DRG.NO.787MF31012,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,220.0000,222.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",24000.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:27:18,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100273,101,DRUM 2GJA303817P1,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000191,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,32.0000,32.0000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000191,NULL," ",3545.00,0,2,101,NULL,101,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018071909:16:49,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100288,101,"FAN FULLY FINISHED-AS PER ",NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," DRG.NO.14394080002 ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,65.0000,65.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",9774.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:27:40,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100289,101,FRAME CASTING,1HYN200061P1,"NOS  ",NULL,NULL,1010239,NULL,0,,NULL,,NULL,101001,101000362,NULL,101000192,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000192,NULL,,3394.38,0,2,102,NULL,102,,0,"NOS  ",1.000,0,0,1,0.000,0,,NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015040511:54:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100291,101,FRONT AXLE SUPPORT ASSY WITH BUSH  007608161V91,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"007608161V91 ",NULL,101001,101000362,NULL,101000184,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,59.2000,55.4000,0,1,NULL,1010006,84099990,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000184,NULL," ",4750.00,0,2,102,NULL,102,007608161V91,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112015:42:11,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100292,101,FRONT AXLE SUPPORT-DHRUV,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000184,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,62.0000,62.0000,0,1,NULL,1010072,87081010,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000184,NULL," ",100.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017070216:03:07,ADMIN,0,2018120711:23:29,BWAYS,NULL,106,0.000,0,0.00,NULL,0.00,0.00
1010100293,101,GB 18 HSG.(PTO) FETTLED-PART NO-25152610370310,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"25152610370310 ",NULL,101001,101000362,NULL,101000185,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,21.0000,20.7000,0,1,NULL,1010002,73251000,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000185,NULL," ",1377.00,0,2,102,NULL,137,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018111617:53:22,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100309,101,HOIST BRACKET LH-131,5614681131,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"5614681131 ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,251.5000,227.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",39689.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:43:24,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100310,101,HOIST BRACKET RH-141,561468A141,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"561468A141 ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,247.5000,247.5000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",39689.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:43:47,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100327,101,HOUSING COMPACT BODY SCC2421AECZ,SCC2421AECZ,"NOS  ",NULL,NULL,1010239,NULL,0,MTL C I,NULL,,NULL,101001,101000362,NULL,101000185,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010002,73251000,,NULL,NULL,1010300292,NULL,101000362,NULL,101000185,NULL,,2496.00,0,2,102,NULL,102,,0,"NOS  ",1.000,0,0,1,0.000,0,,NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015040511:54:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100330,101,HOUSING SHIFT(DMO)-3280-Q-C173-SGI,3280-Q-C173 REV-R1,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"3280-Q-C173  ",NULL,101001,101000362,NULL,101000191,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,3.4000,2.7000,0,1,NULL,1010069,87089900,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000191,NULL," ",410.00,0,2,101,NULL,134,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:13:46,RUPESH,0,2018120711:23:29,BWAYS,NULL,106,0.000,0,0.00,NULL,0.00,0.00
1010100336,101,HSG EXTENSION,787AX32725,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,230.0000,230.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",25650.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:29:19,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100341,101,HUB CASTING-333/P/3936 EXW,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000191,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000191,NULL," ",3484.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015041411:31:22,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100368,101,IDLER -TEST BAR,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000192,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0,1,NULL,1010004,73259999,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000192,NULL," ",1.00,0,2,101,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015042510:38:14,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100380,101,ITD PHASE2 BOX CASTING 51X (MMTD),330134120,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"330134120 ",NULL,101001,101000362,NULL,101000192,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,7.1000,7.1000,0,1,NULL,1010002,73251000,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000192,NULL," ",370.00,0,2,101,NULL,101,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:52:34,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100384,101,JACKING PAD AS PER GRG NO. GM.PT NO.8179065,ALT Da To PL NO.17250018,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,18.0000,18.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",5935.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017122217:23:01,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100388,101,LIFTING AND JACKING LUG (MACHINED),232V946330 ALT G,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,25.0000,21.5000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",4549.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:31:41,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100392,101,LINER ROLL 4108-1009 REV-03,DRG NO. 4108-1009,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,1804.0000,1804.0000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",230000.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015082110:32:16,ANANDA,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100394,101,SMALL LOCK,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000188,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,2.0000,1.5000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000188,NULL," ",0.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017050915:51:36,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100410,101,MASTER CASTING-CI,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000461,NULL,101000185,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,35.0000,35.0000,0,0,NULL,1010083,84801000,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000185,NULL," ",60.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,1,1,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017072817:09:42,MIS,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100411,101,MASTER PATTERN,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL," ",NULL,101001,101000362,NULL,101000185,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,32.0000,32.0000,0,1,NULL,1010002,73251000,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000185,NULL," ",65.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2015061917:06:32,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100412,101,MATCH PLATE 24*30,NULL,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,01,NULL,101001,101000362,NULL,101000185,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,200.0000,200.0000,0,1,NULL,1010002,73251000,NULL,101001,NULL,1010300292,NULL,101000362,NULL,101000185,NULL," ",40.00,0,2,102,NULL,102,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2017050912:41:46,ADMIN,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100413,101,MEMBER LH -1132,PART NO-5694681132,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"PART NO-5694681132 ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,135.4000,135.4000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",28085.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:44:11,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100414,101,MEMBER RH  1141,PART NO-5694681141,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"PART NO-5694681141 ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,135.5000,135.5000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",28085.00,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018112017:44:29,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
1010100423,101,NOSE  END  CASTING NEW M/C-790,2001BAA00790N,"NOS  ",NULL," ",1010239,NULL,0,NULL,NULL,"2001BAA00790N ",NULL,101001,101000362,NULL,101000186,NULL,NULL,1,1,0,1,0.000,0.000,0.000,0.000,0.000,0.000,61.5000,57.1000,0,1,NULL,1010003,73259920,NULL,101001,NULL,1010300001,NULL,101000362,NULL,101000186,NULL," ",7248.20,0,2,103,NULL,133,NULL,0,"NOS  ",1.000,0,0,1,0.000,0," ",NULL,0.00,NULL,NULL,0.00,0.00,1,0.00,0,0,2015040511:28:46,ADMIN,2018111818:10:04,RUPESH,0,2018120711:23:29,BWAYS,NULL,107,0.000,0,0.00,NULL,0.00,0.00
